id,level,skill_id,specialization_id
12434,1,3041,77
12435,1,3056,77
12436,1,3071,77
12437,1,3126,77
12438,1,3180,77
12439,1,3193,77
12440,1,3201,77
12441,1,3209,77
12442,2,3211,77
12443,1,3228,77
12444,1,3253,77
12445,1,3344,77
12446,1,3355,77
12447,1,3365,77
12448,1,3381,77
12449,2,3384,77
12450,1,3391,77
12451,1,3392,77
12452,1,3447,77
12453,1,3489,77
12454,1,3510,77
12455,1,3513,77
12456,1,3534,77
12457,1,3579,77
12458,1,3596,77
12459,2,3609,77
12460,1,3672,77
12461,1,3684,77
12462,1,3712,77
12463,2,3773,77
12464,1,3797,77
12465,1,3837,77
12466,1,3894,77
12467,1,3897,77
12468,1,3903,77
12469,1,3912,77
12470,1,3930,77
12471,1,3976,77
12472,1,3995,77
12473,1,4013,77
12474,1,4062,77
12475,1,4144,77
12476,1,4145,77
12477,2,4164,77
12478,1,4171,77
12479,1,4258,77
12480,1,4285,77
12481,1,4290,77
12482,1,4296,77
12483,1,4310,77
12484,1,4315,77
12485,1,4322,77
12486,1,4376,77
12487,1,4418,77
12488,1,4419,77
12489,1,4423,77
12490,1,4442,77
12491,1,4453,77
12492,1,4455,77
12493,1,4457,77
12494,1,4475,77
12495,3,4477,77
12496,1,4507,77
12497,2,4518,77
12498,1,4532,77
12499,1,4549,77
12500,1,4619,77
12501,1,4633,77
12502,1,4662,77
12503,1,4715,77
12504,1,4721,77
12505,1,23,78
12506,1,82,78
12507,1,137,78
12508,1,201,78
12509,1,530,78
12510,1,1596,78
12511,1,1669,78
12512,1,2176,78
12513,1,2202,78
12514,1,2291,78
12515,1,2679,78
12516,1,2798,78
12517,1,3176,78
12518,1,3903,78
12519,1,4472,78
12520,2,14,79
12521,1,201,79
12522,6,266,79
12523,1,284,79
12524,1,308,79
12525,3,336,79
12526,1,457,79
12527,1,515,79
12528,1,598,79
12529,1,615,79
12530,1,684,79
12531,1,722,79
12532,1,846,79
12533,1,887,79
12534,1,952,79
12535,1,968,79
12536,1,978,79
12537,1,1067,79
12538,1,1073,79
12539,1,1142,79
12540,1,1145,79
12541,1,1220,79
12542,2,1262,79
12543,1,1305,79
12544,1,1323,79
12545,1,1334,79
12546,1,1372,79
12547,1,1396,79
12548,1,1398,79
12549,1,1465,79
12550,1,1536,79
12551,1,1556,79
12552,2,1734,79
12553,1,1735,79
12554,1,1737,79
12555,1,1929,79
12556,1,1941,79
12557,1,1963,79
12558,1,1987,79
12559,1,1993,79
12560,1,2025,79
12561,1,2043,79
12562,1,2066,79
12563,1,2080,79
12564,1,2225,79
12565,1,2263,79
12566,1,2376,79
12567,1,2388,79
12568,1,2430,79
12569,1,2470,79
12570,1,2499,79
12571,1,2507,79
12572,1,2514,79
12573,1,2517,79
12574,2,2538,79
12575,1,2628,79
12576,1,2709,79
12577,1,2741,79
12578,1,2777,79
12579,1,2861,79
12580,1,2950,79
12581,1,2973,79
12582,1,2997,79
12583,1,3050,79
12584,1,3058,79
12585,3,3126,79
12586,1,3174,79
12587,1,3199,79
12588,1,3212,79
12589,1,3247,79
12590,1,3271,79
12591,1,3284,79
12592,1,3365,79
12593,1,3371,79
12594,6,3389,79
12595,2,3437,79
12596,1,3463,79
12597,1,3519,79
12598,1,3570,79
12599,1,3582,79
12600,1,3738,79
12601,1,3787,79
12602,1,3823,79
12603,2,3837,79
12604,1,3840,79
12605,1,3877,79
12606,1,3918,79
12607,1,3949,79
12608,1,4011,79
12609,1,4016,79
12610,1,4106,79
12611,1,4122,79
12612,1,4216,79
12613,1,4246,79
12614,1,4327,79
12615,1,4335,79
12616,1,4343,79
12617,1,4425,79
12618,1,4446,79
12619,1,4457,79
12620,1,4477,79
12621,1,4488,79
12622,1,4623,79
12623,2,4651,79
12624,3,266,80
12625,1,271,80
12626,1,336,80
12627,1,656,80
12628,1,788,80
12629,1,1456,80
12630,1,1610,80
12631,1,1656,80
12632,1,2538,80
12633,1,2793,80
12634,1,2950,80
12635,3,3123,80
12636,1,3158,80
12637,1,3161,80
12638,1,3208,80
12639,1,3389,80
12640,1,3771,80
12641,1,3885,80
12642,1,4232,80
12643,1,7,81
12644,1,14,81
12645,1,29,81
12646,1,36,81
12647,1,247,81
12648,1,255,81
12649,2,266,81
12650,3,271,81
12651,1,274,81
12652,1,292,81
12653,1,308,81
12654,1,316,81
12655,2,336,81
12656,1,337,81
12657,1,385,81
12658,1,410,81
12659,1,445,81
12660,1,515,81
12661,2,537,81
12662,1,552,81
12663,1,756,81
12664,1,1135,81
12665,1,1262,81
12666,1,1292,81
12667,1,1338,81
12668,1,1372,81
12669,1,1400,81
12670,1,1483,81
12671,1,1595,81
12672,1,1631,81
12673,1,1634,81
12674,1,1692,81
12675,1,1693,81
12676,1,1751,81
12677,1,1798,81
12678,1,1891,81
12679,2,2025,81
12680,1,2031,81
12681,1,2050,81
12682,1,2066,81
12683,1,2068,81
12684,1,2240,81
12685,2,2263,81
12686,1,2265,81
12687,1,2324,81
12688,1,2434,81
12689,1,2485,81
12690,1,2507,81
12691,1,2600,81
12692,1,2606,81
12693,1,2622,81
12694,1,2655,81
12695,1,2679,81
12696,1,2859,81
12697,1,2862,81
12698,1,2863,81
12699,1,2931,81
12700,1,2959,81
12701,1,3010,81
12702,1,3048,81
12703,1,3081,81
12704,2,3126,81
12705,1,3154,81
12706,1,3253,81
12707,1,3352,81
12708,1,3425,81
12709,1,3437,81
12710,1,3440,81
12711,1,3467,81
12712,1,3477,81
12713,1,3533,81
12714,1,3573,81
12715,1,3595,81
12716,1,3641,81
12717,1,3834,81
12718,3,3837,81
12719,4,3840,81
12720,1,3905,81
12721,1,3996,81
12722,1,4048,81
12723,3,4152,81
12724,2,4193,81
12725,1,4224,81
12726,1,4240,81
12727,1,4259,81
12728,1,4318,81
12729,1,4343,81
12730,1,4357,81
12731,1,4377,81
12732,1,4438,81
12733,3,4446,81
12734,1,4463,81
12735,1,4518,81
12736,1,4528,81
12737,1,4532,81
12738,1,4651,81
12739,1,4658,81
12740,1,4670,81
12741,1,4701,81
12742,1,7,82
12743,3,10,82
12744,1,72,82
12745,10,82,82
12746,1,117,82
12747,6,201,82
12748,1,206,82
12749,1,266,82
12750,1,271,82
12751,3,284,82
12752,1,310,82
12753,1,316,82
12754,2,327,82
12755,2,336,82
12756,2,406,82
12757,1,407,82
12758,3,493,82
12759,1,583,82
12760,1,659,82
12761,2,664,82
12762,1,762,82
12763,1,766,82
12764,1,830,82
12765,9,866,82
12766,1,927,82
12767,1,950,82
12768,1,952,82
12769,1,968,82
12770,4,1067,82
12771,1,1071,82
12772,2,1082,82
12773,1,1088,82
12774,2,1097,82
12775,1,1106,82
12776,1,1256,82
12777,1,1295,82
12778,1,1297,82
12779,1,1306,82
12780,1,1308,82
12781,1,1315,82
12782,1,1375,82
12783,1,1386,82
12784,1,1387,82
12785,1,1469,82
12786,1,1519,82
12787,3,1595,82
12788,4,1596,82
12789,4,1661,82
12790,1,1669,82
12791,1,1676,82
12792,1,1696,82
12793,1,1745,82
12794,1,1810,82
12795,1,1812,82
12796,2,1818,82
12797,1,1823,82
12798,1,1837,82
12799,1,1857,82
12800,2,1928,82
12801,2,1959,82
12802,1,2025,82
12803,1,2053,82
12804,1,2069,82
12805,1,2080,82
12806,1,2112,82
12807,1,2265,82
12808,1,2292,82
12809,1,2375,82
12810,1,2431,82
12811,1,2463,82
12812,1,2499,82
12813,1,2507,82
12814,1,2562,82
12815,2,2648,82
12816,1,2736,82
12817,1,2741,82
12818,1,2785,82
12819,2,2813,82
12820,1,2815,82
12821,2,2874,82
12822,2,2972,82
12823,1,3025,82
12824,1,3098,82
12825,1,3126,82
12826,1,3149,82
12827,1,3198,82
12828,1,3221,82
12829,1,3226,82
12830,1,3264,82
12831,1,3389,82
12832,1,3401,82
12833,2,3533,82
12834,3,3573,82
12835,1,3743,82
12836,1,3795,82
12837,1,3797,82
12838,2,3823,82
12839,2,3837,82
12840,2,3894,82
12841,1,3912,82
12842,1,3938,82
12843,1,3976,82
12844,1,4119,82
12845,1,4181,82
12846,1,4192,82
12847,1,4299,82
12848,1,4315,82
12849,1,4357,82
12850,1,4423,82
12851,1,4431,82
12852,1,4451,82
12853,6,4472,82
12854,1,4475,82
12855,1,4548,82
12856,1,4633,82
12857,1,4709,82
12858,1,4717,82
12859,1,14,83
12860,2,72,83
12861,1,253,83
12862,1,292,83
12863,1,305,83
12864,1,336,83
12865,1,911,83
12866,1,1135,83
12867,1,1262,83
12868,1,1490,83
12869,1,1499,83
12870,1,1766,83
12871,1,1925,83
12872,2,2240,83
12873,1,2265,83
12874,1,2499,83
12875,1,2538,83
12876,1,2863,83
12877,1,3024,83
12878,2,3126,83
12879,1,3154,83
12880,1,3467,83
12881,1,3553,83
12882,1,3697,83
12883,1,3837,83
12884,1,3931,83
12885,1,4051,83
12886,1,4143,83
12887,1,4307,83
12888,1,4446,83
12889,1,4475,83
12890,2,4651,83
12891,1,4,84
12892,6,7,84
12893,1,13,84
12894,34,14,84
12895,1,23,84
12896,6,24,84
12897,1,27,84
12898,5,29,84
12899,2,31,84
12900,13,36,84
12901,5,37,84
12902,2,41,84
12903,1,45,84
12904,3,56,84
12905,15,62,84
12906,1,64,84
12907,4,65,84
12908,1,71,84
12909,20,72,84
12910,2,75,84
12911,3,81,84
12912,5,82,84
12913,6,83,84
12914,3,86,84
12915,1,89,84
12916,1,91,84
12917,1,93,84
12918,3,97,84
12919,22,103,84
12920,5,106,84
12921,2,111,84
12922,8,114,84
12923,1,117,84
12924,4,127,84
12925,2,132,84
12926,1,134,84
12927,1,136,84
12928,10,137,84
12929,3,138,84
12930,3,142,84
12931,1,144,84
12932,2,145,84
12933,1,154,84
12934,4,159,84
12935,2,165,84
12936,5,190,84
12937,2,200,84
12938,3,201,84
12939,3,215,84
12940,2,220,84
12941,3,221,84
12942,2,236,84
12943,4,238,84
12944,6,239,84
12945,7,241,84
12946,1,247,84
12947,6,253,84
12948,1,255,84
12949,3,257,84
12950,11,266,84
12951,10,267,84
12952,2,268,84
12953,10,270,84
12954,1,271,84
12955,6,273,84
12956,3,276,84
12957,2,277,84
12958,24,279,84
12959,23,284,84
12960,2,291,84
12961,21,305,84
12962,1,306,84
12963,3,308,84
12964,5,310,84
12965,1,312,84
12966,8,327,84
12967,2,335,84
12968,10,336,84
12969,3,337,84
12970,1,359,84
12971,1,361,84
12972,1,363,84
12973,1,364,84
12974,2,370,84
12975,1,377,84
12976,1,383,84
12977,1,384,84
12978,4,385,84
12979,1,389,84
12980,1,393,84
12981,1,397,84
12982,1,401,84
12983,1,403,84
12984,1,404,84
12985,1,407,84
12986,1,408,84
12987,1,413,84
12988,1,417,84
12989,4,420,84
12990,1,427,84
12991,1,430,84
12992,8,433,84
12993,1,436,84
12994,1,443,84
12995,1,450,84
12996,1,451,84
12997,1,453,84
12998,1,457,84
12999,1,458,84
13000,1,472,84
13001,1,473,84
13002,1,490,84
13003,1,497,84
13004,4,502,84
13005,1,503,84
13006,1,505,84
13007,2,510,84
13008,5,515,84
13009,4,523,84
13010,1,526,84
13011,2,531,84
13012,4,537,84
13013,1,540,84
13014,1,544,84
13015,1,546,84
13016,1,549,84
13017,2,552,84
13018,1,555,84
13019,1,564,84
13020,1,567,84
13021,1,568,84
13022,1,573,84
13023,13,578,84
13024,4,589,84
13025,2,594,84
13026,4,606,84
13027,3,610,84
13028,1,611,84
13029,2,613,84
13030,2,615,84
13031,2,616,84
13032,2,619,84
13033,1,624,84
13034,1,627,84
13035,1,638,84
13036,1,643,84
13037,1,646,84
13038,3,662,84
13039,6,665,84
13040,1,666,84
13041,1,684,84
13042,2,689,84
13043,1,690,84
13044,9,691,84
13045,2,697,84
13046,1,708,84
13047,1,712,84
13048,3,726,84
13049,1,733,84
13050,1,747,84
13051,2,752,84
13052,8,754,84
13053,1,756,84
13054,1,766,84
13055,1,769,84
13056,1,775,84
13057,1,776,84
13058,2,778,84
13059,1,781,84
13060,7,783,84
13061,1,786,84
13062,1,799,84
13063,1,803,84
13064,1,811,84
13065,1,818,84
13066,2,824,84
13067,3,825,84
13068,1,830,84
13069,1,836,84
13070,1,841,84
13071,1,848,84
13072,1,850,84
13073,1,854,84
13074,1,855,84
13075,3,866,84
13076,1,869,84
13077,1,871,84
13078,2,878,84
13079,1,880,84
13080,1,881,84
13081,1,887,84
13082,17,891,84
13083,1,893,84
13084,1,897,84
13085,2,898,84
13086,1,899,84
13087,1,910,84
13088,12,912,84
13089,2,926,84
13090,4,937,84
13091,1,946,84
13092,2,950,84
13093,2,952,84
13094,1,956,84
13095,1,958,84
13096,2,972,84
13097,1,989,84
13098,12,990,84
13099,1,1000,84
13100,1,1011,84
13101,1,1016,84
13102,3,1020,84
13103,5,1042,84
13104,3,1050,84
13105,1,1051,84
13106,1,1063,84
13107,1,1064,84
13108,1,1067,84
13109,1,1068,84
13110,1,1073,84
13111,1,1076,84
13112,1,1079,84
13113,2,1080,84
13114,1,1082,84
13115,2,1090,84
13116,1,1092,84
13117,2,1097,84
13118,2,1100,84
13119,1,1101,84
13120,1,1105,84
13121,1,1108,84
13122,1,1111,84
13123,1,1115,84
13124,1,1117,84
13125,1,1120,84
13126,1,1125,84
13127,47,1135,84
13128,1,1138,84
13129,1,1139,84
13130,1,1142,84
13131,1,1144,84
13132,3,1146,84
13133,1,1147,84
13134,1,1163,84
13135,1,1173,84
13136,1,1180,84
13137,1,1194,84
13138,13,1197,84
13139,1,1198,84
13140,1,1215,84
13141,2,1219,84
13142,1,1224,84
13143,1,1226,84
13144,2,1227,84
13145,1,1235,84
13146,1,1244,84
13147,1,1249,84
13148,7,1251,84
13149,3,1255,84
13150,3,1262,84
13151,2,1268,84
13152,1,1274,84
13153,1,1283,84
13154,2,1291,84
13155,1,1296,84
13156,1,1299,84
13157,1,1301,84
13158,2,1305,84
13159,4,1311,84
13160,1,1316,84
13161,1,1324,84
13162,1,1339,84
13163,1,1341,84
13164,1,1344,84
13165,1,1346,84
13166,1,1350,84
13167,1,1351,84
13168,1,1353,84
13169,1,1354,84
13170,1,1359,84
13171,1,1363,84
13172,2,1368,84
13173,1,1378,84
13174,1,1381,84
13175,1,1383,84
13176,1,1385,84
13177,1,1389,84
13178,1,1396,84
13179,1,1397,84
13180,10,1400,84
13181,1,1405,84
13182,1,1407,84
13183,18,1415,84
13184,3,1418,84
13185,2,1431,84
13186,1,1437,84
13187,2,1439,84
13188,1,1444,84
13189,2,1446,84
13190,3,1457,84
13191,4,1459,84
13192,1,1462,84
13193,1,1465,84
13194,2,1469,84
13195,3,1483,84
13196,1,1484,84
13197,3,1485,84
13198,1,1488,84
13199,14,1490,84
13200,1,1491,84
13201,1,1492,84
13202,1,1496,84
13203,1,1497,84
13204,1,1505,84
13205,2,1508,84
13206,2,1509,84
13207,1,1517,84
13208,3,1523,84
13209,1,1530,84
13210,2,1533,84
13211,2,1534,84
13212,1,1535,84
13213,1,1538,84
13214,1,1539,84
13215,11,1542,84
13216,1,1546,84
13217,1,1547,84
13218,2,1560,84
13219,1,1566,84
13220,1,1569,84
13221,3,1571,84
13222,1,1579,84
13223,1,1581,84
13224,1,1587,84
13225,4,1590,84
13226,5,1595,84
13227,1,1598,84
13228,1,1600,84
13229,9,1609,84
13230,1,1611,84
13231,1,1613,84
13232,1,1615,84
13233,3,1616,84
13234,1,1621,84
13235,1,1623,84
13236,1,1625,84
13237,1,1633,84
13238,1,1636,84
13239,1,1637,84
13240,1,1639,84
13241,3,1653,84
13242,1,1657,84
13243,1,1661,84
13244,1,1667,84
13245,1,1668,84
13246,1,1680,84
13247,1,1681,84
13248,1,1683,84
13249,2,1685,84
13250,1,1687,84
13251,1,1688,84
13252,1,1689,84
13253,2,1691,84
13254,1,1694,84
13255,1,1696,84
13256,1,1701,84
13257,1,1702,84
13258,4,1705,84
13259,2,1714,84
13260,1,1717,84
13261,1,1718,84
13262,1,1732,84
13263,2,1734,84
13264,1,1735,84
13265,1,1740,84
13266,1,1742,84
13267,5,1743,84
13268,18,1751,84
13269,1,1752,84
13270,2,1758,84
13271,1,1764,84
13272,1,1766,84
13273,1,1770,84
13274,6,1780,84
13275,4,1782,84
13276,1,1785,84
13277,1,1795,84
13278,1,1799,84
13279,1,1802,84
13280,1,1804,84
13281,1,1806,84
13282,1,1809,84
13283,1,1810,84
13284,1,1811,84
13285,4,1812,84
13286,1,1815,84
13287,1,1818,84
13288,2,1821,84
13289,2,1823,84
13290,1,1830,84
13291,1,1839,84
13292,5,1840,84
13293,4,1844,84
13294,1,1850,84
13295,3,1853,84
13296,2,1861,84
13297,1,1862,84
13298,4,1864,84
13299,1,1875,84
13300,3,1881,84
13301,1,1891,84
13302,3,1894,84
13303,1,1896,84
13304,2,1901,84
13305,4,1909,84
13306,1,1911,84
13307,1,1913,84
13308,1,1914,84
13309,2,1916,84
13310,1,1921,84
13311,3,1925,84
13312,3,1928,84
13313,1,1931,84
13314,1,1947,84
13315,1,1948,84
13316,1,1949,84
13317,1,1950,84
13318,6,1959,84
13319,1,1967,84
13320,1,1970,84
13321,1,1981,84
13322,1,1982,84
13323,1,1983,84
13324,1,1987,84
13325,1,1998,84
13326,1,2001,84
13327,1,2002,84
13328,2,2004,84
13329,2,2012,84
13330,1,2017,84
13331,7,2022,84
13332,7,2025,84
13333,1,2026,84
13334,1,2035,84
13335,1,2049,84
13336,2,2051,84
13337,4,2052,84
13338,1,2059,84
13339,1,2061,84
13340,1,2065,84
13341,4,2066,84
13342,3,2072,84
13343,1,2073,84
13344,1,2075,84
13345,1,2078,84
13346,1,2080,84
13347,1,2089,84
13348,1,2094,84
13349,1,2100,84
13350,4,2112,84
13351,9,2113,84
13352,22,2117,84
13353,1,2130,84
13354,2,2143,84
13355,1,2150,84
13356,3,2176,84
13357,1,2181,84
13358,1,2184,84
13359,1,2185,84
13360,1,2186,84
13361,10,2191,84
13362,1,2194,84
13363,1,2195,84
13364,1,2196,84
13365,1,2199,84
13366,1,2202,84
13367,1,2210,84
13368,2,2215,84
13369,4,2216,84
13370,1,2219,84
13371,1,2221,84
13372,1,2222,84
13373,1,2230,84
13374,1,2232,84
13375,2,2233,84
13376,1,2236,84
13377,1,2237,84
13378,1,2238,84
13379,3,2240,84
13380,1,2241,84
13381,1,2243,84
13382,9,2244,84
13383,1,2245,84
13384,1,2258,84
13385,1,2261,84
13386,12,2263,84
13387,1,2271,84
13388,1,2277,84
13389,1,2282,84
13390,1,2285,84
13391,1,2286,84
13392,1,2290,84
13393,22,2291,84
13394,2,2295,84
13395,1,2300,84
13396,2,2302,84
13397,1,2312,84
13398,1,2314,84
13399,3,2319,84
13400,1,2322,84
13401,1,2324,84
13402,1,2328,84
13403,1,2341,84
13404,2,2343,84
13405,2,2344,84
13406,3,2348,84
13407,4,2350,84
13408,2,2362,84
13409,1,2367,84
13410,1,2371,84
13411,3,2372,84
13412,4,2373,84
13413,1,2378,84
13414,1,2380,84
13415,2,2383,84
13416,1,2384,84
13417,1,2389,84
13418,1,2403,84
13419,1,2412,84
13420,1,2413,84
13421,1,2416,84
13422,1,2422,84
13423,2,2423,84
13424,10,2434,84
13425,1,2435,84
13426,3,2444,84
13427,1,2445,84
13428,1,2446,84
13429,13,2449,84
13430,2,2454,84
13431,1,2461,84
13432,4,2462,84
13433,1,2464,84
13434,24,2469,84
13435,17,2470,84
13436,2,2475,84
13437,1,2477,84
13438,1,2481,84
13439,1,2484,84
13440,3,2491,84
13441,3,2496,84
13442,1,2502,84
13443,1,2503,84
13444,47,2507,84
13445,1,2508,84
13446,1,2512,84
13447,1,2513,84
13448,2,2514,84
13449,7,2520,84
13450,1,2524,84
13451,1,2525,84
13452,1,2528,84
13453,1,2535,84
13454,1,2538,84
13455,3,2540,84
13456,1,2552,84
13457,1,2557,84
13458,2,2562,84
13459,1,2564,84
13460,4,2565,84
13461,1,2572,84
13462,1,2573,84
13463,1,2576,84
13464,2,2577,84
13465,2,2580,84
13466,4,2587,84
13467,8,2590,84
13468,1,2592,84
13469,1,2597,84
13470,1,2599,84
13471,2,2606,84
13472,1,2609,84
13473,1,2611,84
13474,2,2612,84
13475,1,2615,84
13476,2,2617,84
13477,2,2624,84
13478,1,2629,84
13479,1,2633,84
13480,1,2634,84
13481,1,2637,84
13482,1,2651,84
13483,2,2655,84
13484,1,2659,84
13485,2,2661,84
13486,1,2662,84
13487,1,2673,84
13488,1,2679,84
13489,1,2688,84
13490,1,2689,84
13491,2,2693,84
13492,8,2695,84
13493,1,2697,84
13494,3,2705,84
13495,1,2706,84
13496,3,2716,84
13497,1,2731,84
13498,7,2741,84
13499,1,2747,84
13500,1,2758,84
13501,2,2762,84
13502,1,2769,84
13503,1,2772,84
13504,1,2773,84
13505,5,2774,84
13506,2,2776,84
13507,1,2781,84
13508,1,2790,84
13509,1,2792,84
13510,3,2798,84
13511,6,2813,84
13512,1,2815,84
13513,10,2817,84
13514,1,2820,84
13515,2,2821,84
13516,1,2826,84
13517,1,2828,84
13518,1,2832,84
13519,4,2835,84
13520,3,2840,84
13521,2,2841,84
13522,4,2845,84
13523,1,2848,84
13524,1,2856,84
13525,1,2857,84
13526,55,2863,84
13527,1,2865,84
13528,4,2866,84
13529,3,2868,84
13530,1,2870,84
13531,1,2875,84
13532,2,2876,84
13533,1,2878,84
13534,1,2879,84
13535,2,2880,84
13536,1,2881,84
13537,7,2894,84
13538,1,2897,84
13539,13,2898,84
13540,1,2909,84
13541,1,2912,84
13542,1,2916,84
13543,1,2918,84
13544,1,2919,84
13545,1,2920,84
13546,2,2924,84
13547,1,2928,84
13548,1,2934,84
13549,1,2938,84
13550,1,2939,84
13551,1,2941,84
13552,1,2942,84
13553,1,2945,84
13554,4,2946,84
13555,1,2947,84
13556,2,2950,84
13557,1,2951,84
13558,1,2956,84
13559,1,2959,84
13560,1,2964,84
13561,5,2966,84
13562,1,2975,84
13563,2,2978,84
13564,1,2980,84
13565,1,2981,84
13566,1,2986,84
13567,5,2988,84
13568,1,2991,84
13569,1,2993,84
13570,18,2997,84
13571,1,2999,84
13572,1,3001,84
13573,7,3009,84
13574,3,3010,84
13575,1,3011,84
13576,1,3013,84
13577,1,3014,84
13578,1,3021,84
13579,1,3023,84
13580,1,3025,84
13581,1,3033,84
13582,1,3034,84
13583,1,3048,84
13584,16,3060,84
13585,2,3071,84
13586,1,3076,84
13587,1,3079,84
13588,1,3080,84
13589,1,3081,84
13590,1,3084,84
13591,4,3087,84
13592,1,3091,84
13593,1,3095,84
13594,1,3097,84
13595,2,3101,84
13596,3,3102,84
13597,1,3106,84
13598,1,3108,84
13599,1,3110,84
13600,1,3113,84
13601,9,3126,84
13602,3,3138,84
13603,2,3139,84
13604,1,3140,84
13605,2,3141,84
13606,2,3146,84
13607,1,3147,84
13608,4,3154,84
13609,1,3157,84
13610,1,3162,84
13611,1,3171,84
13612,1,3175,84
13613,8,3176,84
13614,5,3179,84
13615,2,3186,84
13616,1,3197,84
13617,1,3199,84
13618,6,3203,84
13619,1,3205,84
13620,1,3206,84
13621,2,3207,84
13622,9,3211,84
13623,2,3217,84
13624,1,3225,84
13625,1,3226,84
13626,1,3235,84
13627,1,3240,84
13628,2,3242,84
13629,6,3246,84
13630,1,3248,84
13631,5,3253,84
13632,3,3260,84
13633,1,3261,84
13634,1,3264,84
13635,1,3267,84
13636,1,3269,84
13637,1,3272,84
13638,1,3286,84
13639,1,3297,84
13640,2,3299,84
13641,1,3301,84
13642,1,3313,84
13643,1,3319,84
13644,1,3320,84
13645,2,3328,84
13646,3,3331,84
13647,1,3337,84
13648,1,3338,84
13649,3,3339,84
13650,1,3343,84
13651,2,3344,84
13652,1,3348,84
13653,3,3354,84
13654,4,3355,84
13655,1,3356,84
13656,1,3358,84
13657,2,3360,84
13658,1,3362,84
13659,6,3365,84
13660,1,3373,84
13661,2,3376,84
13662,2,3384,84
13663,4,3389,84
13664,1,3390,84
13665,1,3392,84
13666,1,3395,84
13667,4,3396,84
13668,1,3400,84
13669,1,3402,84
13670,1,3410,84
13671,1,3411,84
13672,1,3420,84
13673,1,3426,84
13674,1,3436,84
13675,2,3437,84
13676,7,3440,84
13677,1,3445,84
13678,9,3447,84
13679,1,3448,84
13680,1,3450,84
13681,2,3455,84
13682,1,3457,84
13683,1,3463,84
13684,31,3467,84
13685,1,3473,84
13686,1,3474,84
13687,2,3480,84
13688,3,3489,84
13689,1,3491,84
13690,1,3495,84
13691,4,3500,84
13692,1,3507,84
13693,9,3508,84
13694,1,3513,84
13695,5,3516,84
13696,1,3519,84
13697,1,3521,84
13698,1,3532,84
13699,11,3533,84
13700,1,3536,84
13701,5,3537,84
13702,2,3540,84
13703,1,3541,84
13704,1,3546,84
13705,1,3549,84
13706,1,3552,84
13707,1,3561,84
13708,1,3562,84
13709,1,3572,84
13710,8,3573,84
13711,1,3576,84
13712,2,3577,84
13713,1,3578,84
13714,1,3580,84
13715,2,3584,84
13716,1,3585,84
13717,1,3586,84
13718,1,3587,84
13719,1,3589,84
13720,2,3599,84
13721,1,3605,84
13722,2,3606,84
13723,3,3609,84
13724,1,3610,84
13725,1,3612,84
13726,1,3621,84
13727,1,3624,84
13728,1,3628,84
13729,1,3632,84
13730,1,3637,84
13731,1,3638,84
13732,4,3640,84
13733,13,3643,84
13734,2,3644,84
13735,1,3648,84
13736,1,3651,84
13737,1,3658,84
13738,1,3663,84
13739,1,3664,84
13740,3,3665,84
13741,1,3667,84
13742,2,3669,84
13743,1,3672,84
13744,1,3680,84
13745,6,3684,84
13746,1,3686,84
13747,1,3700,84
13748,1,3708,84
13749,1,3709,84
13750,5,3712,84
13751,2,3719,84
13752,1,3720,84
13753,1,3721,84
13754,1,3722,84
13755,1,3730,84
13756,1,3735,84
13757,1,3741,84
13758,2,3743,84
13759,1,3746,84
13760,1,3751,84
13761,1,3764,84
13762,1,3767,84
13763,3,3771,84
13764,19,3773,84
13765,1,3776,84
13766,2,3781,84
13767,2,3789,84
13768,2,3791,84
13769,2,3798,84
13770,4,3799,84
13771,1,3805,84
13772,1,3806,84
13773,4,3809,84
13774,1,3810,84
13775,1,3813,84
13776,1,3820,84
13777,1,3826,84
13778,1,3827,84
13779,1,3829,84
13780,2,3833,84
13781,17,3837,84
13782,1,3843,84
13783,3,3845,84
13784,1,3865,84
13785,3,3867,84
13786,1,3873,84
13787,1,3880,84
13788,2,3888,84
13789,1,3889,84
13790,1,3894,84
13791,1,3897,84
13792,5,3900,84
13793,2,3901,84
13794,1,3902,84
13795,1,3905,84
13796,2,3906,84
13797,1,3908,84
13798,1,3911,84
13799,5,3924,84
13800,2,3927,84
13801,1,3930,84
13802,1,3938,84
13803,1,3939,84
13804,2,3950,84
13805,1,3956,84
13806,1,3960,84
13807,1,3963,84
13808,3,3966,84
13809,1,3979,84
13810,5,3984,84
13811,1,3987,84
13812,2,3988,84
13813,2,3991,84
13814,2,3998,84
13815,2,4000,84
13816,2,4002,84
13817,1,4007,84
13818,1,4008,84
13819,1,4010,84
13820,1,4011,84
13821,5,4013,84
13822,1,4020,84
13823,1,4021,84
13824,2,4028,84
13825,2,4029,84
13826,1,4030,84
13827,2,4034,84
13828,1,4038,84
13829,1,4044,84
13830,14,4048,84
13831,5,4057,84
13832,6,4062,84
13833,1,4069,84
13834,1,4071,84
13835,1,4074,84
13836,1,4077,84
13837,1,4081,84
13838,1,4091,84
13839,1,4095,84
13840,2,4102,84
13841,1,4104,84
13842,3,4108,84
13843,5,4127,84
13844,1,4128,84
13845,1,4131,84
13846,1,4141,84
13847,5,4145,84
13848,2,4146,84
13849,1,4147,84
13850,1,4148,84
13851,21,4152,84
13852,2,4157,84
13853,1,4159,84
13854,5,4162,84
13855,2,4171,84
13856,1,4172,84
13857,1,4178,84
13858,1,4181,84
13859,3,4182,84
13860,1,4188,84
